ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,orig_fuids,orig_mime_types,referrer,resp_filenames,podejrzany_user_agent,podejrzany_uri
1425567254.085874,CSc59o37iKVhCp51o1,192.168.0.51,50713,192.168.0.1,80,1,GET,192.168.0.1,/uir/stats.xml?ZT=1425567254102,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2037,200.0,OK,[],['FcnxeC4HenipvGMWY'],['application/xml'],,,http://192.168.0.1/uir/status.htm?Nrc=0&Nrd=1,,Nie,Nie
1425567259.205429,CtsUal4ON9FdUYaPU8,192.168.0.51,50714,192.168.0.1,80,1,GET,192.168.0.1,/uir/stats.xml?ZT=1425567259221,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2037,200.0,OK,[],['F9zJuv1ORWYjvDbYu5'],['application/xml'],,,http://192.168.0.1/uir/status.htm?Nrc=0&Nrd=1,,Nie,Nie
1425567264.321033,CLXto3ag6wrSoQKZ,192.168.0.51,50715,192.168.0.1,80,1,GET,192.168.0.1,/uir/stats.xml?ZT=1425567264337,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2037,200.0,OK,[],['F6JQFP1dTXMDUdWwkc'],['application/xml'],,,http://192.168.0.1/uir/status.htm?Nrc=0&Nrd=1,,Nie,Nie
1425567269.44038,CC77Jv2jiotEgtlrU9,192.168.0.51,50716,192.168.0.1,80,1,GET,192.168.0.1,/wanst.htm?rc=,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FeBewfV6mtcKANHZf'],['text/html'],,,http://192.168.0.1/uir/status.htm?Nrc=0&Nrd=1,,Nie,Nie
1425567269.453464,Cq89gr1wH3fve7efV9,192.168.0.51,50718,192.168.0.1,80,1,GET,192.168.0.1,/func.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,480,200.0,OK,[],['FVGOsF3DkrkZ7I18Hb'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.453845,Ct9lWMha2ty6JDctg,192.168.0.51,50719,192.168.0.1,80,1,GET,192.168.0.1,/ui.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['Fz6M0B1Bo1H0cWh89k'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.453919,C8Ygfo4EZD3YAEBqtk,192.168.0.51,50720,192.168.0.1,80,1,GET,192.168.0.1,/deschint.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FpMHqOrjoGTuPyOmc'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.455408,CUS2o03706MuYaZO36,192.168.0.51,50722,192.168.0.1,80,1,GET,192.168.0.1,/dirb0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FmScgYcGuHPmWoRYb'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.454291,CMoECS1Df6LIbVFWF2,192.168.0.51,50721,192.168.0.1,80,1,GET,192.168.0.1,/dirary0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,0,200.0,OK,[],,,,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.621855,CgWDoL1NfxZWDzka09,192.168.0.51,50723,192.168.0.1,80,1,GET,192.168.0.1,/dira0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FRDI5VcWM1eA3PhN3'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.649194,CMRO5840VoVSAHMRhc,192.168.0.51,50725,192.168.0.1,80,1,GET,192.168.0.1,/valChk.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['Fw2Dkfe1zxr42m45j'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.654054,Czgyod44fBAx28MYl5,192.168.0.51,50726,192.168.0.1,80,1,GET,192.168.0.1,/shelp_us.js?rc=1425567269643,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,0,200.0,OK,[],,,,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.640844,CTokl12HiJK5vp1D1j,192.168.0.51,50724,192.168.0.1,80,1,GET,192.168.0.1,/daj.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2698,200.0,OK,[],['F43EPu4F5aExKJNErh'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.726545,Ce51o03cucQNxatxWh,192.168.0.51,50727,192.168.0.1,80,1,GET,192.168.0.1,/wps.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FD6EkU13BYTPWmYv2d'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.726862,CgHFPD1EF0h7X6Ly13,192.168.0.51,50728,192.168.0.1,80,1,GET,192.168.0.1,/ssetup_us.js?rc=1425567269643,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FdYAGP1RM3M1vKjkoa'],,,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567269.442675,CSygRl27ipJzFDaLt2,192.168.0.51,50717,192.168.0.1,80,1,GET,192.168.0.1,/uir/stats.xml?ZT=1425567269460,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2037,200.0,OK,[],['F6TEBX3TeiJc7HBXt3'],['application/xml'],,,http://192.168.0.1/uir/status.htm?Nrc=0&Nrd=1,,Nie,Nie
1425567269.774887,Cc000b3aVzr7LKD7pl,192.168.0.51,50729,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567269793,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fea4s41Fi0fNAAnAq'],['application/xml'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567272.796974,Cjas7c3uOMVIw0ixn8,192.168.0.51,50730,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567272815,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FcU9B11aiC754t4Zla'],['application/xml'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567274.160289,CATzWwcQxqFm1aX8j,192.168.0.51,50731,192.168.0.1,80,1,GET,192.168.0.1,/smap.htm?rc=,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['F1b8oO2YojcTqHAWm9'],['text/html'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567274.284735,C2Lr5h1hcZ4XGUnAjk,192.168.0.51,50732,192.168.0.1,80,1,GET,192.168.0.1,/func.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,480,200.0,OK,[],['FU6Ndj3KvxJmViQBQ8'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.284987,CzFSrV2uT1Ik9dtkIf,192.168.0.51,50733,192.168.0.1,80,1,GET,192.168.0.1,/ui.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FXs63W1IjjKwZcpg6'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.285199,CW7qTU3z531bTHL847,192.168.0.51,50734,192.168.0.1,80,1,GET,192.168.0.1,/deschint.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FL0zbg26Xxn25ASwBc'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.285705,CN7R0s1wDQCTH9XfG8,192.168.0.51,50735,192.168.0.1,80,1,GET,192.168.0.1,/dirary0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FAVFcF17X8ro2DF0Fi'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.302376,CAbV743L7CnCnFelh2,192.168.0.51,50737,192.168.0.1,80,1,GET,192.168.0.1,/dira0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FsLMAO2sHwF6gYYa6l'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.32703,CCNdx54gMijR60ydLg,192.168.0.51,50739,192.168.0.1,80,1,GET,192.168.0.1,/valChk.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FbPZ5D1fpWwdYLWu3'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.317039,CLLgje1xMDxaQFkQy8,192.168.0.51,50738,192.168.0.1,80,1,GET,192.168.0.1,/daj.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2698,200.0,OK,[],['FYuFEiuuvdiSyvFof'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.331781,CZNWJz4yUPyhGtgV4g,192.168.0.51,50740,192.168.0.1,80,1,GET,192.168.0.1,/shelp_us.js?rc=1425567274323,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FkbP483jBYV12xLmL2'],,,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.28635,Cn6LLj2ShUyJGLs3Cf,192.168.0.51,50736,192.168.0.1,80,1,GET,192.168.0.1,/dirb0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['F3PGYK1nl0KSSCyUUa'],['text/plain'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.411009,CogwHb28ddWCn3YZbg,192.168.0.51,50741,192.168.0.1,80,1,GET,192.168.0.1,/ssetup_us.js?rc=1425567274323,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FXMvwVO61GP3xITj7'],,,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.450046,CIMwLmxNIQOBlDhg3,192.168.0.51,50742,192.168.0.1,80,1,GET,192.168.0.1,/schelist.xml,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,140,200.0,OK,[],['FaYtrU2awvzhv9GNZd'],['application/xml'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567274.501245,CNoXmR19u6lrgDCrVa,192.168.0.51,50743,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567274519,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fni66D3eHA5cDNJhDg'],['application/xml'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567277.526231,CWjU3q4mohN0cKJXYc,192.168.0.51,50744,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567277544,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FNR5Wk4YDeXREAu8g7'],['application/xml'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567280.525631,C3W38c2PU7dGsHlY9i,192.168.0.51,50745,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567280543,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FEY6i53j8LAufJKqzk'],['application/xml'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567283.527184,CqpuJC489LJWt6oozi,192.168.0.51,50746,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567283545,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FOmNMR2ueqdaA022Hh'],['application/xml'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567286.526185,Clg9oR1bSfCiO6B4f8,192.168.0.51,50747,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567286544,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FaKdE12lBYBCMQEAJ9'],['application/xml'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567289.526035,Cc33S62wcbqMULgryl,192.168.0.51,50748,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567289544,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fc9ZU819zbXPxZai6d'],['application/xml'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567291.476093,CJxVAs3xjgN5hpve6i,192.168.0.51,50749,192.168.0.1,80,1,GET,192.168.0.1,/f_misc.htm?rc=,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,4086,200.0,OK,[],['FKO2nQ1Yt92kBMquf3'],['text/html'],,,http://192.168.0.1/smap.htm?rc=,,Nie,Nie
1425567291.504872,CI36od13w1rncMZAaf,192.168.0.51,50752,192.168.0.1,80,1,GET,192.168.0.1,/deschint.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FwDUhzdrECLGXacEc'],['text/plain'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.504765,CTHliL1WzbRcZne5Ok,192.168.0.51,50751,192.168.0.1,80,1,GET,192.168.0.1,/ui.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,0,200.0,OK,[],,,,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.504257,CBrV4x2Eq19k4bRPu1,192.168.0.51,50750,192.168.0.1,80,1,GET,192.168.0.1,/func.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,480,200.0,OK,[],['FBB4Gc2Vb5P4tFv2kf'],['text/plain'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.506057,CY1Y5Avr4aYxqOn4c,192.168.0.51,50754,192.168.0.1,80,1,GET,192.168.0.1,/dirb0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FY5dWe47VdqMbB1htg'],['text/plain'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.5051,CvawWZ1YdSJcSwUxi7,192.168.0.51,50753,192.168.0.1,80,1,GET,192.168.0.1,/dirary0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['F86nXi4G7TzyglgSIh'],['text/plain'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.506225,CIuYJl1hTHw8V2Jll,192.168.0.51,50755,192.168.0.1,80,1,GET,192.168.0.1,/dira0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FyVQQ536JifVRoCEg7'],['text/plain'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.540983,Cvsy8m2TjvgTr2jQu9,192.168.0.51,50756,192.168.0.1,80,1,GET,192.168.0.1,/daj.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2698,200.0,OK,[],['F2MSmWtHXtcM78Gw1'],['text/plain'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.546907,CTADlc2u9syS4g5gn8,192.168.0.51,50757,192.168.0.1,80,1,GET,192.168.0.1,/valChk.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FU89Zr1IEYlTNZr5M7'],['text/plain'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.548355,C43XdNdOjxM6nBf7d,192.168.0.51,50758,192.168.0.1,80,1,GET,192.168.0.1,/shelp_us.js?rc=1425567291568,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FmiGbb4BaBQ8A09KEf'],,,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.611135,C2ew9A18HiLJuRQrx4,192.168.0.51,50759,192.168.0.1,80,1,GET,192.168.0.1,/ssetup_us.js?rc=1425567291568,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FCqepq3rOJ7DVtth54'],,,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567291.643824,CrfhPi1YZEeRiQiU5i,192.168.0.51,50760,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567291663,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FdYDywPFXXNuYgTHc'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567294.675639,CEkM0j4x1PyKMY0aN,192.168.0.51,50761,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567294695,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fhuff8WwA5orMt0E4'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567297.674641,Cuo3cC2FSdBPFN66yk,192.168.0.51,50762,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567297694,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Ffw9kL3YKYc3Nym3Ng'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567300.675776,CgBgrQ3DpgfjUy4cWl,192.168.0.51,50763,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567300695,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F3cm9XWvMn8qQpYLd'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567303.67346,CKHrQe3loDBVcDsaOb,192.168.0.51,50764,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567303694,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FRRWSb1sfP9WcIjje9'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567306.673003,Cuoicw4rcNPc4p2K92,192.168.0.51,50765,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567306694,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FBSk4t1zYthKScVIR7'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567309.673908,C4tkyhgyrjk1PYOAb,192.168.0.51,50766,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567309694,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FIJams44dyWHXYDjji'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567312.674642,ClRZ611UIfTdYPtDj4,192.168.0.51,50767,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567312695,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FpMs2U2NLpDYWAbYRc'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567315.672804,CEplMF10aeEsPqcJcb,192.168.0.51,50768,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567315695,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FxrENT1ERnhXkMKcRk'],['application/xml'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567317.738111,C0EOWAxWTmEUj4NO8,192.168.0.51,50769,192.168.0.1,80,1,GET,192.168.0.1,/wanst.htm?rc=,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,4104,200.0,OK,[],['FELIRm3t1RXIUtTxD9'],['text/html'],,,http://192.168.0.1/f_misc.htm?rc=,,Nie,Nie
1425567317.753266,CtAMdu3tY5MutwTced,192.168.0.51,50770,192.168.0.1,80,1,GET,192.168.0.1,/func.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,480,200.0,OK,[],['FBSVdo1aBfoU4FEsm5'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.75352,CbmWSB4H6bgvHyU28j,192.168.0.51,50771,192.168.0.1,80,1,GET,192.168.0.1,/lang.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['F98mkC1sYF14CeNkJ9'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.753694,CRMwqf2NQYDq9nYf9l,192.168.0.51,50772,192.168.0.1,80,1,GET,192.168.0.1,/ui.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,0,200.0,OK,[],,,,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.753952,C9DEi916iuaC4MC0za,192.168.0.51,50773,192.168.0.1,80,1,GET,192.168.0.1,/deschint.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['Fwj0kFwB4dKcebfoa'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.755106,C87hLt4Ah3nYTNs5U4,192.168.0.51,50774,192.168.0.1,80,1,GET,192.168.0.1,/dirary0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,3945,200.0,OK,[],['FNv5c52q3X7huzEb4e'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.755307,Cslimm1Ct2qACpw8o5,192.168.0.51,50775,192.168.0.1,80,1,GET,192.168.0.1,/dirb0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FnVt1l3aBd702cy58l'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.779154,CAcxiAf0XFgkvC8ld,192.168.0.51,50777,192.168.0.1,80,1,GET,192.168.0.1,/daj.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2698,200.0,OK,[],['Fxif693hUMsWbMdTc5'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.784897,CkLcl5I40UGDcSAR,192.168.0.51,50778,192.168.0.1,80,1,GET,192.168.0.1,/valChk.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['Fpy7JdbBUR0qoNdV'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.804031,CFPL1C3hM6AsfbmvHi,192.168.0.51,50779,192.168.0.1,80,1,GET,192.168.0.1,/dir.css,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FmSqYG2pTvm5JKCA0e'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.812545,Cg1ovk3DFDKN6AJg32,192.168.0.51,50780,192.168.0.1,80,1,GET,192.168.0.1,/shelp_us.js?rc=1425567317803,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['F8p0xz3Te5oUTx7o77'],,,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
1425567317.765039,Cy4bVj3byy7p47uu1e,192.168.0.51,50776,192.168.0.1,80,1,GET,192.168.0.1,/dira0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FWVCGP3ra5RaAdLOb5'],['text/plain'],,,http://192.168.0.1/wanst.htm?rc=,,Nie,Nie
